序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1398,600395,盘江股份,5.22,0.19,0.01,115608.0,60527610.0,2.69,5.31,5.17,5.28,5.21,14.08,0.54,-26.79,1.08,11205381947.0,11205381947.0,-0.19,-0.19,10.36,2.55
1399,000166,申万宏源,5.39,0.19,0.01,131561.0,70945654.41,0.93,5.41,5.36,5.38,5.38,3.58,0.06,17.06,1.27,134965301178.0,121466384433.0,-0.19,-0.37,14.19,0.75
1400,300673,佩蒂股份,15.98,0.19,0.03,5260.0,8403335.0,0.82,16.03,15.9,16.0,15.95,2.42,0.32,44.72,2.26,3976305637.0,2588637098.0,0.0,0.19,8.71,-8.06
1401,603043,广州酒家,15.89,0.19,0.03,2572.0,4085906.0,0.38,15.92,15.86,15.86,15.86,2.86,0.05,44.29,2.47,9037768091.0,9037768091.0,-0.06,-0.06,1.47,-1.61
1402,603733,仙鹤股份,21.33,0.19,0.04,3475.0,7431521.0,1.17,21.5,21.25,21.33,21.29,3.66,0.05,15.94,1.95,15058470512.0,15058470512.0,-0.74,-0.09,-2.34,5.96
1403,300595,欧普康视,16.03,0.19,0.03,7254.0,11633365.0,0.63,16.08,15.98,16.0,16.0,2.13,0.11,22.41,3.09,14365322748.0,10715971003.0,-0.19,-0.12,10.86,-14.42
1404,000532,华金资本,15.76,0.19,0.03,14288.0,22381249.0,1.59,15.8,15.55,15.64,15.73,2.37,0.42,36.74,3.62,5432603438.0,5414343997.0,0.19,0.32,10.67,19.94
1405,002563,森马服饰,5.35,0.19,0.01,18016.0,9638359.0,0.75,5.37,5.33,5.34,5.34,2.16,0.08,16.81,1.3,14413382356.0,11779065629.0,0.0,-0.19,-15.21,-19.79
1406,301299,卓创资讯,64.71,0.19,0.12,1527.0,9871473.0,0.99,64.9,64.26,64.26,64.59,1.78,0.43,52.55,6.76,3907226038.0,2303756758.0,-0.05,0.22,16.83,12.5
1407,300399,天利科技,31.8,0.19,0.06,22190.0,70785977.35,1.98,32.16,31.53,31.53,31.74,3.87,1.12,131.65,12.1,6283680000.0,6283067055.0,-0.41,-0.97,59.88,29.74
1408,600101,明星电力,10.82,0.19,0.02,40166.0,43504244.0,0.56,10.86,10.8,10.8,10.8,2.51,0.73,40.37,1.98,5927871936.0,5927871936.0,-0.09,-0.18,-7.44,24.65
1409,688315,诺禾致源,15.58,0.19,0.03,6090.0,9462473.0,1.48,15.64,15.41,15.59,15.55,2.13,0.15,47.85,2.58,6484396000.0,6484396000.0,-0.06,0.39,13.64,25.14
1410,873132,泰鹏智能,25.88,0.19,0.05,1875.0,4853662.12,3.87,26.5,25.5,26.0,25.83,2.3,0.67,51.21,8.36,2143485120.0,727829063.0,-0.27,0.7,21.73,113.71
1411,000661,长春高新,103.22,0.19,0.2,6677.0,68771937.2,0.69,103.3,102.59,102.77,103.02,2.24,0.17,22.27,1.88,42107311743.0,41249478915.0,0.19,0.06,24.84,6.54
1412,300244,迪安诊断,15.6,0.19,0.03,27333.0,42461908.0,1.61,15.66,15.41,15.5,15.57,1.81,0.55,-116.04,1.53,9749679202.0,7822761352.0,-0.26,0.19,15.04,40.41
1413,301262,海看股份,26.04,0.19,0.05,1747.0,4555063.0,1.04,26.19,25.92,26.01,25.99,1.7,0.14,23.18,2.97,10858680000.0,3178843208.0,-0.27,-0.15,14.26,6.2
1414,600160,巨化股份,27.55,0.18,0.05,20829.0,57254916.0,0.98,27.62,27.35,27.5,27.5,2.13,0.08,22.99,4.13,74378004532.0,74378004532.0,0.11,0.62,12.4,15.32
1415,688216,气派科技,22.03,0.18,0.04,1969.0,4339226.0,1.0,22.16,21.94,22.01,21.99,3.49,0.19,-18.32,3.78,2358116424.0,2341476284.0,-0.32,-0.27,24.67,1.15
1416,300352,北信源,5.49,0.18,0.01,47757.0,26212814.0,1.09,5.51,5.45,5.45,5.48,2.88,0.39,-37.67,5.92,7959534238.0,6708469167.0,-0.18,-0.18,21.46,3.98
1417,300664,鹏鹞环保,5.61,0.18,0.01,13336.0,7469250.0,0.71,5.62,5.58,5.59,5.6,3.08,0.18,7.9,0.99,4242598023.0,4220096313.0,0.0,0.0,16.15,-3.77
1418,300106,西部牧业,11.35,0.18,0.02,17589.0,19992698.0,1.85,11.47,11.26,11.42,11.33,3.02,0.83,-61.11,5.81,2398621719.0,2398621719.0,0.44,0.27,5.19,29.27
1419,834475,三友科技,22.7,0.18,0.04,1730.0,3920284.2,1.68,22.88,22.5,22.86,22.66,1.58,0.41,-99.93,6.46,2294062000.0,954531822.0,0.31,0.35,30.31,41.26
1420,873679,前进科技,22.12,0.18,0.04,1231.0,2717683.79,1.9,22.28,21.86,22.09,22.08,3.19,0.47,-228.11,2.56,1235402000.0,579085010.0,-0.27,-0.72,18.67,37.99
1421,600027,华电国际,5.48,0.18,0.01,139849.0,76624412.0,0.73,5.5,5.46,5.48,5.47,3.83,0.16,7.74,1.25,59767205657.0,46636594881.0,0.18,0.18,-3.52,0.0
1422,873339,恒太照明,11.34,0.18,0.02,4076.0,4620756.23,1.5,11.4,11.23,11.4,11.32,9.07,0.27,37.4,4.27,2497111092.0,1711173511.0,0.0,0.35,3.66,45.76
1423,600736,苏州高新,5.58,0.18,0.01,16964.0,9463522.0,0.72,5.6,5.56,5.59,5.57,2.56,0.15,10.93,0.87,6424214421.0,6424214421.0,0.0,0.0,1.09,-9.85
1424,600648,外高桥,11.35,0.18,0.02,5217.0,5917541.0,0.79,11.39,11.3,11.32,11.33,2.91,0.06,94.69,1.03,15435003674.0,10609884932.0,0.09,0.0,-1.3,-1.82
1425,600927,永安期货,16.35,0.18,0.03,33092.0,53927771.0,0.98,16.38,16.22,16.33,16.32,3.09,0.23,640.11,1.87,23798333341.0,23798333341.0,0.74,0.49,37.16,24.62
1426,002236,大华股份,16.35,0.18,0.03,49702.0,81331730.6,1.1,16.44,16.26,16.29,16.32,3.16,0.23,20.56,1.52,53738453635.0,34595979518.0,-0.18,-0.43,5.35,5.21
1427,300315,掌趣科技,5.57,0.18,0.01,74436.0,41373002.0,1.08,5.58,5.52,5.54,5.56,1.79,0.29,135.33,3.08,15081393287.0,14387464049.0,0.0,-0.18,15.32,1.27
1428,002432,九安医疗,39.12,0.18,0.07,11577.0,45356031.0,0.72,39.29,39.01,39.05,39.05,2.45,0.26,17.42,0.87,18553879449.0,17479050759.0,-0.13,-0.25,2.41,-3.65
1429,003022,联泓新科,16.54,0.18,0.03,15125.0,25094229.0,1.15,16.69,16.5,16.52,16.51,4.08,0.11,77.34,3.05,22090294720.0,22090294720.0,-0.36,-0.24,16.97,20.64
1430,600583,海油工程,5.71,0.18,0.01,61048.0,34893409.0,1.23,5.75,5.68,5.73,5.7,4.21,0.14,11.67,0.97,25245935908.0,25245935908.0,0.0,0.35,8.76,8.35
1431,600821,金开新能,5.71,0.18,0.01,27952.0,15929518.0,0.7,5.72,5.68,5.69,5.7,1.92,0.14,23.69,1.24,11404374317.0,11404374317.0,0.0,0.18,4.01,7.74
1432,688190,云路股份,93.25,0.18,0.17,446.0,4144757.0,1.03,93.46,92.5,93.21,93.08,1.51,0.04,35.45,4.46,11190000000.0,11190000000.0,-0.11,0.16,0.39,2.06
1433,600704,物产中大,5.7,0.18,0.01,108597.0,62070423.0,0.88,5.74,5.69,5.69,5.69,4.0,0.21,7.52,0.74,29592591903.0,29376101628.0,-0.18,-0.18,22.58,17.53
1434,600570,恒生电子,32.7,0.18,0.06,52530.0,171664421.0,1.04,32.84,32.5,32.63,32.64,2.31,0.28,493.56,7.27,61860796498.0,61860796498.0,-0.09,0.03,27.54,17.25
1435,002605,姚记科技,27.34,0.18,0.05,9336.0,25462743.0,0.84,27.38,27.15,27.28,27.29,2.04,0.28,20.28,3.37,11413661514.0,9215274588.0,0.0,0.07,10.38,4.51
1436,300675,建科院,16.29,0.18,0.03,40944.0,66768251.0,3.94,16.59,15.95,16.02,16.26,9.73,2.79,-16.82,4.21,2389200543.0,2389200543.0,-1.51,-1.15,16.44,1.12
1437,300142,沃森生物,11.5,0.17,0.02,44141.0,50714613.72,0.96,11.54,11.43,11.48,11.48,3.17,0.28,1737.6,1.95,18392508222.0,17933217887.0,-0.17,0.09,13.41,-4.72
1438,688562,航天软件,18.05,0.17,0.03,3779.0,6791010.0,1.17,18.1,17.89,17.97,18.02,2.9,0.22,-40.52,4.27,7220000000.0,3123011000.0,-0.06,0.56,18.75,13.45
1439,300079,数码视讯,5.8,0.17,0.01,44336.0,25675924.0,1.21,5.82,5.75,5.78,5.79,2.84,0.35,266.51,1.96,8270962760.0,7432582005.0,-0.34,-0.17,7.81,7.41
1440,002701,奥瑞金,5.75,0.17,0.01,40849.0,23514081.0,0.52,5.77,5.74,5.76,5.74,2.97,0.16,5.54,1.57,14718622697.0,14705083126.0,0.0,-0.35,14.09,3.6
1441,002216,三全食品,11.46,0.17,0.02,11002.0,12595021.3,1.05,11.5,11.38,11.44,11.44,5.63,0.17,12.08,2.31,10075449190.0,7222736384.0,0.09,0.35,0.17,-2.05
1442,002277,友阿股份,5.95,0.17,0.01,36397.0,21600417.0,1.18,5.97,5.9,5.93,5.94,3.19,0.26,56.62,1.24,8295328160.0,8295328160.0,0.0,-0.17,6.82,1.71
1443,603061,金海通,88.1,0.17,0.15,769.0,6745715.0,0.98,88.17,87.31,88.17,87.95,1.74,0.18,51.5,3.95,5286000000.0,3684900025.0,0.0,0.49,3.31,22.51
1444,600511,国药股份,30.2,0.17,0.05,3698.0,11165424.0,0.5,30.26,30.11,30.11,30.15,2.36,0.07,12.41,1.34,22785990540.0,16711062005.0,-0.1,0.07,5.67,-9.63
1445,600084,中信尼雅,5.81,0.17,0.01,4179.0,2421621.0,0.86,5.82,5.77,5.8,5.8,2.19,0.04,880.33,5.04,6528852882.0,6528852882.0,0.0,0.17,6.61,10.46
1446,002016,世荣兆业,5.74,0.17,0.01,14552.0,8346921.0,1.05,5.76,5.7,5.72,5.73,4.39,0.18,190.78,0.97,4644208928.0,4644208928.0,0.0,0.0,-4.49,-6.97
1447,605166,聚合顺,11.5,0.17,0.02,9075.0,10431844.0,0.78,11.55,11.46,11.55,11.48,3.04,0.29,11.2,1.92,3619354727.0,3619354727.0,0.09,0.09,5.5,-2.87
1448,601877,正泰电器,23.64,0.17,0.04,13304.0,31508538.0,0.64,23.76,23.61,23.73,23.6,2.89,0.06,10.92,1.21,50801626593.0,50801626593.0,-0.25,-0.13,8.49,3.64
1449,603939,益丰药房,23.97,0.17,0.04,9433.0,22605683.0,0.96,24.08,23.85,24.0,23.93,2.57,0.08,16.16,2.77,29061631990.0,29056302165.0,-0.13,-0.21,-14.88,1.01
1450,601668,中国建筑,5.99,0.17,0.01,619517.0,371124140.0,1.17,6.03,5.96,6.02,5.98,6.13,0.15,4.12,0.54,247509138760.0,247509138760.0,0.0,0.0,14.1,4.54
1451,002046,国机精工,18.01,0.17,0.03,38695.0,69745525.72,2.17,18.2,17.81,18.03,17.98,2.86,0.73,27.29,2.31,9658165698.0,9496352440.0,-0.33,-0.66,24.98,30.6
1452,688651,盛邦安全,36.24,0.17,0.06,1143.0,4138069.0,1.3,36.34,35.87,35.9,36.18,2.12,0.36,-51.38,2.82,2732459760.0,1141937838.0,0.64,0.03,12.2,2.46
1453,002558,巨人网络,24.13,0.17,0.04,44514.0,107118670.0,2.32,24.35,23.79,24.0,24.09,1.73,0.23,33.55,3.66,46685532243.0,46685532243.0,0.29,-0.7,82.25,92.27
1454,603655,朗博科技,29.85,0.17,0.05,1695.0,5031741.0,2.38,29.97,29.26,29.26,29.8,2.1,0.16,76.83,5.84,3164100000.0,3164100000.0,-0.3,0.4,27.84,23.4
1455,603231,索宝蛋白,17.27,0.17,0.03,2781.0,4812399.0,0.64,17.35,17.24,17.28,17.24,3.36,0.26,18.59,1.78,3306498743.0,1835213509.0,0.06,-0.12,6.74,7.47
1456,002571,德力股份,5.94,0.17,0.01,11251.0,6723566.0,1.69,6.02,5.92,5.96,5.93,2.8,0.38,-20.6,2.24,2328187158.0,1771938757.0,-0.34,-0.34,-18.18,44.88
1457,603661,恒林股份,29.02,0.17,0.05,347.0,1006788.0,0.52,29.07,28.92,29.07,28.97,1.0,0.02,19.45,1.11,4035725240.0,4035725240.0,-0.03,0.1,11.36,-3.01
1458,688721,龙图光罩,43.01,0.16,0.07,671.0,2877427.0,0.63,43.1,42.83,43.1,42.94,1.84,0.25,82.81,4.91,5741835000.0,1148367000.0,-0.16,0.12,-3.74,-26.65
1459,603215,比依股份,18.52,0.16,0.03,10373.0,19336966.0,1.24,18.75,18.52,18.7,18.49,4.77,0.55,57.97,3.07,3480796053.0,3467469598.0,-0.22,-0.43,26.24,10.77
1460,000930,中粮科技,6.09,0.16,0.01,17223.0,10481051.0,0.99,6.11,6.05,6.08,6.08,2.37,0.09,69.86,1.07,11325711206.0,11305159807.0,0.16,0.16,10.73,9.73
1461,002888,惠威科技,18.7,0.16,0.03,4038.0,7489678.0,1.5,18.7,18.42,18.64,18.67,3.98,0.54,1749.42,7.61,2760931804.0,1401060474.0,1.14,0.86,10.59,2.63
1462,688266,泽璟制药-U,129.27,0.16,0.21,2085.0,26738076.0,2.09,129.81,127.11,128.64,129.06,2.03,0.08,-302.69,27.91,34218827204.0,34218827204.0,-0.22,1.35,25.79,107.46
1463,600697,欧亚集团,12.51,0.16,0.02,3698.0,4627801.0,0.64,12.55,12.47,12.51,12.49,2.64,0.24,145.96,0.87,1990191818.0,1943753948.0,-0.16,-0.16,4.08,-1.88
1464,603682,锦和商管,6.11,0.16,0.01,7248.0,4417442.0,0.82,6.11,6.06,6.1,6.1,1.96,0.15,13.39,2.98,2886975000.0,2886975000.0,0.16,0.16,15.94,-15.84
1465,601137,博威合金,18.58,0.16,0.03,14488.0,26896994.0,0.81,18.64,18.49,18.55,18.55,3.58,0.18,11.9,1.82,15077850988.0,15060014188.0,-0.16,-0.21,13.64,-6.16
1466,001228,永泰运,24.6,0.16,0.04,6475.0,15999895.0,2.2,24.98,24.44,24.58,24.56,8.94,0.62,17.06,1.55,2555069381.0,2555069381.0,-0.69,-1.24,21.72,20.65
1467,603886,元祖股份,12.82,0.16,0.02,2060.0,2638110.0,0.23,12.82,12.79,12.8,12.8,2.48,0.09,-30.75,2.21,3076800000.0,3076800000.0,0.23,0.16,-5.39,-4.47
1468,002063,远光软件,6.25,0.16,0.01,44086.0,27577543.0,0.8,6.28,6.23,6.25,6.24,2.53,0.26,317.06,3.28,11906850000.0,10696057238.0,-0.16,-0.32,8.89,9.08
1469,002565,顺灏股份,6.42,0.16,0.01,144534.0,93322168.5,4.21,6.57,6.3,6.36,6.41,5.5,1.36,127.65,3.65,6805128879.0,6804912204.0,-1.83,-1.38,75.89,114.0
1470,603486,科沃斯,68.11,0.16,0.11,6963.0,47439649.0,1.41,68.5,67.54,67.72,68.0,1.39,0.12,20.62,5.3,39150054709.0,38768345836.0,-0.03,-0.28,30.6,46.32
1471,600833,第一医药,13.06,0.15,0.02,4312.0,5625062.0,0.69,13.08,12.99,13.06,13.04,2.07,0.19,153.7,2.56,2913507692.0,2913507692.0,0.0,-0.08,7.14,-3.26
1472,300616,尚品宅配,13.78,0.15,0.02,3193.0,4396171.0,0.87,13.81,13.69,13.76,13.76,2.41,0.2,-19.91,0.97,3093830204.0,2149214815.0,0.07,-0.07,20.88,20.67
1473,002179,中航光电,39.2,0.15,0.06,21147.0,83205309.35,1.41,39.66,39.11,39.14,39.14,3.29,0.1,32.44,3.67,83036225160.0,81563786920.0,-0.18,-0.15,-1.68,1.82
1474,000531,穗恒运Ａ,6.64,0.15,0.01,23212.0,15486799.0,1.51,6.73,6.63,6.66,6.63,3.88,0.26,17.74,1.04,6914904844.0,6040710040.0,-0.3,-0.45,5.4,16.9
1475,600332,白云山,26.99,0.15,0.04,9208.0,24829716.0,0.37,27.01,26.91,26.98,26.95,3.44,0.07,6.02,1.16,43880097714.0,37944996714.0,0.0,0.19,5.06,-3.68
1476,603132,金徽股份,13.17,0.15,0.02,7335.0,9643648.0,0.99,13.2,13.07,13.15,13.15,3.85,0.08,34.32,4.16,12880260000.0,12880260000.0,0.08,-0.08,20.05,19.62
1477,603307,扬州金泉,38.94,0.15,0.06,372.0,1444807.0,0.59,38.99,38.76,38.8,38.88,1.65,0.22,21.5,1.93,2643130380.0,661980000.0,0.15,0.21,15.58,10.63
1478,600156,华升股份,6.73,0.15,0.01,24596.0,16600015.0,2.68,6.85,6.67,6.79,6.72,5.01,0.61,-54.11,6.8,2706205024.0,2706205024.0,-0.15,0.15,28.93,39.63
1479,600667,太极实业,6.69,0.15,0.01,31719.0,21268004.0,0.9,6.73,6.67,6.7,6.68,3.6,0.15,29.87,1.67,14090412291.0,14090412291.0,-0.3,-0.45,5.69,-2.05
1480,600673,东阳光,13.62,0.15,0.02,30069.0,40856366.0,1.32,13.69,13.51,13.6,13.6,1.35,0.1,36.86,4.5,40990139904.0,40881218966.0,0.15,0.44,42.32,20.64
1481,002142,宁波银行,27.53,0.15,0.04,40008.0,110080302.78,1.53,27.68,27.26,27.26,27.49,3.03,0.06,6.13,0.89,181796854504.0,181695105661.0,0.04,-0.11,15.04,17.6
1482,002625,光启技术,38.99,0.15,0.06,22321.0,86883543.8,0.82,39.07,38.75,38.83,38.93,2.5,0.1,139.53,9.25,84007380739.0,84007102936.0,0.1,-0.08,-6.36,-18.43
1483,600938,中国海油,26.17,0.15,0.04,40787.0,106647508.0,0.46,26.2,26.08,26.16,26.13,3.85,0.14,8.5,1.59,1243858895761.0,78248300000.0,-0.08,0.19,6.9,-9.45
1484,603151,邦基科技,26.54,0.15,0.04,38053.0,105293073.0,10.75,29.15,26.3,27.39,26.5,19.11,4.62,40.18,3.55,4500379068.0,2186940348.0,0.49,-1.7,100.0,169.17
1485,301595,太力科技,38.9,0.15,0.06,1392.0,5405800.0,0.57,38.93,38.71,38.83,38.84,2.59,0.6,54.17,4.78,4212092000.0,898555223.0,0.13,0.08,128.15,128.15
1486,300474,景嘉微,73.14,0.15,0.11,9841.0,71898138.86,1.1,73.42,72.62,73.1,73.03,1.4,0.24,-174.22,5.47,38224369970.0,29728591111.0,-0.26,-0.1,5.4,-21.72
1487,601949,中国出版,6.75,0.15,0.01,12206.0,8228693.0,0.59,6.76,6.72,6.74,6.74,3.55,0.06,-112.2,1.37,12851784365.0,12851784365.0,-0.15,0.15,3.21,-4.66
1488,000915,华特达因,32.97,0.15,0.05,3879.0,12771514.9,0.49,33.0,32.84,32.87,32.92,1.86,0.17,10.59,2.94,7725909060.0,7721535590.0,-0.03,-0.06,14.8,25.94
1489,002022,科华生物,6.74,0.15,0.01,17213.0,11557785.0,1.34,6.76,6.67,6.76,6.73,4.02,0.33,-16.27,1.06,3466506414.0,3466013551.0,0.3,0.45,21.88,6.81
1490,688793,倍轻松,32.61,0.15,0.05,1532.0,4981248.0,1.11,32.68,32.32,32.4,32.56,2.64,0.18,-382.35,7.53,2802680114.0,2802680114.0,-0.09,0.09,6.05,9.43
1491,603180,金牌家居,19.82,0.15,0.03,1211.0,2397198.0,0.81,19.88,19.72,19.79,19.79,2.3,0.08,21.9,1.11,3057375484.0,3057375484.0,0.1,0.1,11.1,-3.88
1492,605577,龙版传媒,13.08,0.15,0.02,5034.0,6588871.0,0.84,13.13,13.02,13.02,13.06,4.39,0.11,13.37,1.55,5813333341.0,5813333341.0,-0.23,-0.38,7.92,-9.04
1493,301239,普瑞眼科,40.04,0.15,0.06,2679.0,10742894.0,1.03,40.3,39.89,39.99,39.98,3.23,0.18,54.9,2.81,5990746682.0,5990746682.0,-0.42,-0.2,-2.84,-14.63
1494,601098,中南传媒,13.27,0.15,0.02,7110.0,9438286.0,0.53,13.3,13.23,13.26,13.25,1.75,0.04,16.13,1.57,23832920000.0,23832920000.0,-0.23,-0.08,-4.46,-8.86
1495,002353,杰瑞股份,39.31,0.15,0.06,5459.0,21398723.0,1.15,39.4,38.95,39.1,39.25,1.31,0.08,21.61,1.92,40247772795.0,27251417316.0,0.2,0.18,25.55,8.29
1496,601226,华电科工,6.82,0.15,0.01,43222.0,29517031.0,1.76,6.89,6.77,6.84,6.81,6.32,0.37,-24.13,1.91,7950226086.0,7926365634.0,-0.15,-0.44,10.18,1.34
1497,601139,深圳燃气,6.56,0.15,0.01,12547.0,8215842.0,0.46,6.56,6.53,6.56,6.55,3.18,0.04,14.8,1.2,18871420580.0,18871420580.0,0.0,0.15,4.63,-4.93
1498,688396,华润微,47.75,0.15,0.07,3680.0,17595061.0,0.88,47.92,47.5,47.92,47.68,2.75,0.03,190.44,2.82,63389528755.0,63389528755.0,-0.17,-0.23,2.2,1.32
1499,834058,华洋赛车,36.42,0.14,0.05,748.0,2727978.55,1.35,36.7,36.21,36.7,36.37,2.69,0.27,44.35,6.32,2042690361.0,1003659556.0,-0.22,0.58,0.3,41.99
1500,002677,浙江美大,7.14,0.14,0.01,6205.0,4423704.4,0.56,7.14,7.1,7.13,7.13,2.88,0.12,147.96,3.15,4612808760.0,3779375802.0,0.14,0.28,4.69,1.42
1501,600116,三峡水利,7.01,0.14,0.01,37761.0,26458642.0,0.57,7.03,6.99,7.03,7.0,4.91,0.2,-774.36,1.21,13404121757.0,13404121757.0,0.0,0.14,4.01,1.01
1502,000731,四川美丰,7.37,0.14,0.01,21594.0,15883586.0,1.49,7.41,7.3,7.41,7.36,4.8,0.39,-84.1,1.01,4118570695.0,4118570695.0,-0.14,0.0,10.49,2.79
1503,688015,交控科技,21.74,0.14,0.03,1898.0,4126467.0,0.69,21.83,21.68,21.71,21.71,2.77,0.1,57.93,1.62,4101919331.0,4101919331.0,0.0,-0.28,15.52,10.92
1504,002208,合肥城建,7.22,0.14,0.01,21134.0,15244924.0,0.83,7.24,7.18,7.2,7.21,2.72,0.26,156.9,0.9,5799767475.0,5798269245.0,0.14,0.28,8.41,1.55
1505,002252,上海莱士,6.98,0.14,0.01,70653.0,49298517.0,0.29,6.99,6.97,6.97,6.97,3.34,0.11,20.46,1.44,46333134162.0,46308737492.0,0.0,0.0,4.33,-2.92
1506,605003,众望布艺,21.09,0.14,0.03,1379.0,2895124.0,1.19,21.1,20.85,20.99,21.06,2.95,0.13,25.23,1.64,2319900000.0,2319900000.0,0.19,0.43,7.77,14.06
1507,002279,久其软件,6.92,0.14,0.01,36553.0,25270168.9,1.3,6.96,6.87,6.91,6.91,1.77,0.46,-12.87,4.59,5966471547.0,5464913255.0,0.0,-0.14,6.46,10.37
1508,002800,天顺股份,13.97,0.14,0.02,13549.0,19001498.0,1.86,14.17,13.91,14.05,13.95,4.83,0.96,274.86,4.12,2126975346.0,1978907777.0,-0.14,0.07,17.39,35.76
1509,600763,通策医疗,42.91,0.14,0.06,13282.0,57021027.0,0.89,43.1,42.72,42.93,42.85,3.61,0.3,26.09,4.79,19193176010.0,19193176010.0,-0.21,0.09,9.24,-2.37
1510,002301,齐心集团,7.08,0.14,0.01,12309.0,8721041.0,0.71,7.11,7.06,7.09,7.07,2.73,0.17,26.13,1.66,5106860166.0,5083370779.0,0.0,-0.14,2.46,0.57
1511,001219,青岛食品,14.05,0.14,0.02,2767.0,3888816.0,0.64,14.09,14.0,14.03,14.03,2.19,0.15,23.03,2.74,2739521688.0,2668970287.0,-0.14,-0.21,-0.71,4.62
1512,603100,川仪股份,20.93,0.14,0.03,7251.0,15163865.0,0.86,20.99,20.81,20.89,20.9,3.18,0.14,23.65,2.5,10741307060.0,10674311700.0,-0.1,0.14,-5.76,-0.24
1513,001391,国货航,6.91,0.14,0.01,58192.0,40198933.99,0.43,6.92,6.89,6.9,6.9,5.04,0.68,36.44,3.4,84363369265.0,5934067947.0,0.0,0.0,-1.85,-24.48
1514,000973,佛塑科技,6.96,0.14,0.01,65382.0,45663470.0,1.73,7.05,6.93,7.02,6.95,5.19,0.68,84.54,2.37,6733265270.0,6733265270.0,0.0,0.0,3.11,17.77
1515,300724,捷佳伟创,56.98,0.14,0.08,9926.0,56601347.0,0.95,57.34,56.8,57.06,56.9,2.94,0.35,7.0,1.74,19812720130.0,16361010932.0,-0.14,0.09,0.83,-8.11
1516,002434,万里扬,7.76,0.13,0.01,19316.0,14984707.0,0.9,7.79,7.72,7.76,7.75,2.15,0.15,23.63,1.78,10185776000.0,10176006548.0,-0.13,-0.13,14.45,27.21
1517,002998,优彩资源,7.55,0.13,0.01,12260.0,9338831.0,1.86,7.68,7.54,7.54,7.54,5.07,0.5,39.74,1.62,2464407807.0,1838007145.0,-0.26,-0.26,18.34,30.85
1518,603938,三孚股份,15.06,0.13,0.02,5983.0,9014706.0,0.73,15.12,15.01,15.11,15.04,2.84,0.16,53.35,2.35,5762324925.0,5762324925.0,-0.07,-0.13,11.06,39.57
1519,001211,双枪科技,23.11,0.13,0.03,3019.0,7006027.0,1.52,23.39,23.04,23.17,23.08,5.38,0.45,44.71,1.92,1663920000.0,1548290848.0,0.09,-0.17,13.34,20.43
1520,600529,山东药玻,22.71,0.13,0.03,12041.0,27364185.0,0.62,22.82,22.68,22.73,22.68,2.29,0.18,16.85,1.88,15070676506.0,15070676506.0,0.0,-0.39,3.13,-10.77
1521,600073,光明肉业,7.63,0.13,0.01,30721.0,23520980.0,1.44,7.72,7.61,7.65,7.62,3.43,0.33,10.8,1.43,7154875871.0,7154875871.0,-0.13,0.0,-6.03,11.06
1522,002275,桂林三金,15.05,0.13,0.02,4861.0,7310567.15,0.6,15.07,14.98,15.0,15.03,2.88,0.09,21.09,3.02,8842907430.0,8413571806.0,0.27,0.07,11.73,2.1
1523,000598,兴蓉环境,7.57,0.13,0.01,23326.0,17671564.2,0.53,7.59,7.55,7.57,7.56,2.68,0.08,11.12,1.24,22592170838.0,22553628183.0,-0.13,0.0,8.14,2.3
1524,600285,羚锐制药,23.26,0.13,0.03,6664.0,15503723.0,0.77,23.35,23.17,23.25,23.23,1.89,0.12,15.21,4.71,13191106204.0,13162031204.0,-0.13,-0.13,8.24,9.41
1525,688578,艾力斯,96.12,0.13,0.12,2362.0,22653582.0,1.61,96.6,95.05,96.6,96.0,1.55,0.05,26.34,7.93,43254000000.0,43254000000.0,0.11,-0.35,8.33,61.55
1526,603566,普莱柯,14.94,0.13,0.02,4863.0,7272917.0,1.07,15.05,14.89,14.93,14.92,1.6,0.14,24.43,2.03,5170170359.0,5170170359.0,0.27,0.0,17.92,20.87
1527,603341,龙旗科技,39.84,0.13,0.05,5704.0,22682140.0,1.36,40.09,39.55,39.66,39.79,2.57,0.21,30.33,3.32,18700160713.0,10605919187.0,0.08,-0.3,2.97,-13.88
1528,603197,保隆科技,39.45,0.13,0.05,4503.0,17837703.0,0.94,39.79,39.42,39.42,39.4,2.22,0.21,22.22,2.52,8461322632.0,8427405495.0,-0.4,-0.53,11.35,5.93
1529,000910,大亚圣象,7.94,0.13,0.01,7761.0,6167972.0,0.88,7.98,7.91,7.91,7.93,5.42,0.14,-15.63,0.66,4346336150.0,4344108980.0,-0.13,-0.25,4.06,3.39
1530,605388,均瑶健康,7.99,0.13,0.01,16563.0,13186167.0,1.13,8.0,7.91,7.97,7.98,2.74,0.28,109.97,2.78,4797867160.0,4797867160.0,0.25,0.38,28.25,28.66
1531,300947,德必集团,23.33,0.13,0.03,7467.0,17267213.0,1.59,23.34,22.97,23.17,23.3,2.03,0.49,439.05,2.78,3526042448.0,3524643464.0,0.39,0.21,17.53,47.01
1532,000999,华润三九,31.73,0.13,0.04,8146.0,25832092.05,0.5,31.78,31.62,31.7,31.69,1.4,0.05,10.43,2.55,52976036442.0,52736971675.0,0.0,-0.03,-5.23,-6.29
