序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1258,601811,新华文轩,15.07,1.14,0.17,46525.0,70214616.0,2.21,15.19,14.86,14.89,14.9,1.07,0.59,17.89,1.26,18593983870.0,11933991773.0,0.4,0.13,0.6,-2.4
1259,301099,雅创电子,47.03,1.14,0.53,21824.0,101957180.9,1.94,47.16,46.26,46.4,46.5,0.89,3.1,145.61,3.76,5368864426.0,3310925686.0,-0.02,-0.02,1.07,13.46
1260,600107,ST尔雅,4.43,1.14,0.05,38995.0,17122084.0,2.51,4.45,4.34,4.37,4.38,0.92,1.08,-48.23,3.3,1594800000.0,1594800000.0,0.0,0.45,13.3,-3.06
1261,603262,C技源,39.11,1.14,0.44,209719.0,835455791.0,10.03,41.98,38.1,39.0,38.67,0.77,54.05,91.81,10.72,15644391100.0,1517571446.0,0.1,0.31,259.47,259.47
1262,300976,达瑞电子,50.5,1.14,0.57,16844.0,84466525.7,1.78,50.58,49.69,49.94,49.93,0.71,1.98,29.37,2.0,6722306288.0,4303106616.0,0.02,0.04,24.26,4.55
1263,600172,黄河旋风,4.44,1.14,0.05,764336.0,337904051.0,3.87,4.51,4.34,4.4,4.39,1.06,5.99,-9.56,4.77,6403299073.0,5666575530.0,0.0,-0.22,21.98,6.73
1264,002988,豪美新材,47.54,1.13,0.53,28381.0,135272531.84,2.51,48.2,47.02,47.02,47.01,0.59,1.11,73.22,4.32,12115981267.0,12112311036.0,0.08,-0.04,75.94,126.27
1265,000889,中嘉博创,3.57,1.13,0.04,293614.0,105341660.58,3.4,3.65,3.53,3.53,3.53,1.49,3.38,-148.1,35.31,3342559284.0,3105363343.0,0.28,0.28,37.31,37.84
1266,000910,大亚圣象,8.02,1.13,0.09,39306.0,31471143.23,1.64,8.06,7.93,7.99,7.93,1.12,0.72,-15.79,0.67,4390127950.0,4387878340.0,0.12,0.25,10.62,4.43
1267,605507,国邦医药,21.45,1.13,0.24,39093.0,83827711.0,2.22,21.58,21.11,21.27,21.21,1.22,1.3,13.94,1.51,11986764075.0,6471940890.0,0.19,0.09,16.45,6.03
1268,600958,东方证券,11.63,1.13,0.13,1490150.0,1726852506.0,3.65,11.75,11.33,11.5,11.5,1.12,1.99,17.21,1.28,98815984746.0,86870085708.0,0.0,-0.09,28.65,11.19
1269,603182,嘉华股份,14.38,1.13,0.16,17124.0,24559094.0,1.97,14.48,14.2,14.31,14.22,0.97,1.84,16.56,2.16,2366229000.0,1338471303.0,0.07,-0.14,15.04,26.03
1270,002989,中天精装,34.03,1.13,0.38,49138.0,167000682.91,2.23,34.28,33.53,33.6,33.65,0.92,2.63,450.85,4.46,6851061641.0,6352377514.0,-0.12,0.21,24.88,54.12
1271,002962,五方光电,15.15,1.13,0.17,68698.0,103094505.4,2.34,15.15,14.8,14.88,14.98,1.69,3.28,99.65,2.49,4418730083.0,3169137676.0,0.0,0.0,14.86,-11.87
1272,000593,德龙汇能,6.28,1.13,0.07,69600.0,43514310.5,3.06,6.35,6.16,6.23,6.21,1.04,1.94,168.24,2.64,2252202737.0,2251274301.0,0.0,0.0,18.05,15.23
1273,002559,亚威股份,9.88,1.13,0.11,221032.0,217120753.4,1.74,9.9,9.73,9.77,9.77,1.41,4.42,37.82,3.19,5431678437.0,4944026337.0,0.0,0.0,13.04,11.01
1274,000020,深华发Ａ,13.37,1.13,0.15,28576.0,38047814.0,1.36,13.39,13.21,13.25,13.22,0.96,1.58,159.78,9.24,3785865605.0,2422181278.0,-0.15,-0.07,17.18,7.65
1275,300110,华仁药业,3.59,1.13,0.04,476679.0,171718463.08,3.94,3.66,3.52,3.55,3.55,2.0,4.04,66.2,3.22,4244144605.0,4240427609.0,0.0,0.0,23.79,1.99
1276,688616,西力科技,13.42,1.13,0.15,26153.0,34969803.0,1.96,13.48,13.22,13.4,13.27,0.76,1.46,28.7,3.01,2407256316.0,2407256316.0,0.0,-0.3,26.96,32.87
1277,301172,君逸数码,21.51,1.13,0.24,23496.0,50264215.0,1.5,21.52,21.2,21.33,21.27,0.92,2.38,510.13,2.56,3710044800.0,2124458381.0,0.09,0.0,22.42,12.62
1278,688311,盟升电子,37.48,1.13,0.42,19965.0,74159484.0,2.37,37.54,36.66,37.09,37.06,0.71,1.19,-104.64,3.93,6293440782.0,6293440782.0,0.05,-0.03,-0.29,13.2
1279,603061,金海通,90.68,1.12,1.0,16216.0,145244426.0,2.98,91.0,88.33,89.92,89.68,1.39,3.88,53.01,4.07,5440800000.0,3792811967.0,-0.24,0.2,8.17,26.1
1280,002930,宏川智慧,11.76,1.12,0.13,298405.0,357531730.36,5.25,12.37,11.76,11.96,11.63,2.29,6.89,64.2,2.25,5380078155.0,5091864874.0,0.0,-0.08,31.69,6.72
1281,688395,正弦电气,24.43,1.12,0.27,13757.0,33231032.0,2.44,24.47,23.88,24.22,24.16,0.91,1.59,57.76,2.79,2115582300.0,2115582300.0,0.0,0.0,31.63,45.07
1282,603456,九洲药业,17.22,1.12,0.19,427206.0,743488472.0,5.23,17.8,16.91,17.04,17.03,1.5,4.8,15.3,1.8,15316260602.0,15316260602.0,0.0,0.12,26.99,28.7
1283,600877,电科芯片,12.67,1.12,0.14,129376.0,163040586.0,1.44,12.68,12.5,12.54,12.53,1.68,1.09,301.52,6.06,15002033764.0,15002033764.0,0.08,0.16,8.01,-3.94
1284,002713,*ST东易,4.52,1.12,0.05,57232.0,25634113.2,2.24,4.53,4.43,4.45,4.47,1.03,1.39,-25.09,-1.68,1896307150.0,1854800053.0,0.22,0.0,11.6,12.16
1285,300517,海波重科,11.7,1.12,0.13,39239.0,45926392.2,3.28,11.9,11.52,11.68,11.57,0.7,3.16,903.96,2.3,2344791431.0,1451055048.0,-0.09,-0.26,31.76,40.79
1286,835670,数字人,15.3,1.12,0.17,56440.0,86519705.24,2.91,15.51,15.07,15.11,15.13,1.83,8.47,-151.8,6.81,1624590720.0,1019720841.0,0.0,0.13,0.79,-0.71
1287,301510,固高科技,31.49,1.12,0.35,50116.0,156591030.67,1.7,31.5,30.97,31.13,31.14,0.83,1.8,404.03,9.2,12596314900.0,8790725097.0,0.0,0.16,-1.16,20.84
1288,002821,凯莱英,114.48,1.12,1.27,137912.0,1589366019.77,8.82,121.0,111.01,112.08,113.21,1.45,4.35,31.6,2.45,41280769066.0,36292096200.0,0.0,0.16,50.18,52.66
1289,870976,视声智能,27.97,1.12,0.31,18681.0,52362125.48,3.11,28.45,27.59,27.88,27.66,0.91,4.38,32.58,7.99,1984566598.0,1192282784.0,0.0,-0.04,12.78,52.34
1290,603201,常润股份,16.4,1.11,0.18,44664.0,72787361.0,3.76,16.58,15.97,16.21,16.22,1.07,5.75,14.96,1.92,3116631761.0,1274463713.0,0.0,-0.12,21.75,19.27
1291,600389,江山股份,22.85,1.11,0.25,77707.0,177599249.0,1.99,23.05,22.6,22.65,22.6,0.69,1.8,15.82,2.57,9840352500.0,9840352500.0,0.18,0.18,42.19,59.23
1292,603059,倍加洁,27.24,1.11,0.3,12453.0,33682683.0,3.34,27.59,26.69,26.93,26.94,0.89,1.24,55.12,2.72,2736222588.0,2736222588.0,0.37,0.26,28.92,16.76
1293,603636,南威软件,13.63,1.11,0.15,244700.0,335368404.0,3.71,13.94,13.44,13.56,13.48,1.22,4.22,-57.0,3.4,7910313928.0,7910313928.0,-0.07,0.07,18.01,29.81
1294,600718,东软集团,10.0,1.11,0.11,243062.0,242325210.0,1.72,10.03,9.86,9.94,9.89,1.2,2.04,-245.9,1.27,11892035520.0,11892035520.0,0.1,0.0,0.81,-5.84
1295,300291,百纳千成,6.39,1.11,0.07,648337.0,412784733.52,4.91,6.54,6.23,6.32,6.32,1.14,6.98,-1827.07,1.92,6018674870.0,5936173535.0,0.0,0.0,41.37,27.04
1296,301095,广立微,57.79,1.1,0.63,39639.0,227190510.86,1.89,57.9,56.82,57.16,57.16,1.02,3.68,-210.98,3.76,11574244076.0,6219299467.0,0.02,0.1,20.52,11.52
1297,600839,四川长虹,10.09,1.1,0.11,1813110.0,1822613251.0,2.2,10.17,9.95,10.0,9.98,1.55,3.93,33.7,3.15,46577904200.0,46564932587.0,0.0,0.0,2.44,5.1
1298,000628,高新发展,45.9,1.1,0.5,71666.0,328408196.75,2.27,46.48,45.45,45.56,45.4,0.7,3.73,1449.89,7.72,16169652000.0,8816590652.0,0.0,-0.02,1.21,-26.31
1299,605180,华生科技,14.65,1.1,0.16,28390.0,41392806.0,2.07,14.69,14.39,14.49,14.49,1.08,1.68,74.89,2.2,2475850000.0,2475850000.0,0.0,0.14,17.11,20.68
1300,002168,*ST惠程,3.66,1.1,0.04,68680.0,25203662.0,3.04,3.73,3.62,3.64,3.62,1.38,0.88,-42.59,-39.11,2870037927.0,2870037927.0,0.0,0.27,68.66,32.13
1301,688008,澜起科技,84.6,1.1,0.92,263683.0,2206120703.0,2.93,85.1,82.65,83.61,83.68,1.29,2.3,46.09,8.4,96849172496.0,96849172496.0,-0.07,-0.06,17.19,25.31
1302,001373,翔腾新材,31.39,1.1,0.34,11400.0,35629237.0,1.96,31.49,30.88,31.2,31.05,1.18,3.44,-242.58,2.42,2156081414.0,1040005067.0,0.19,0.22,17.13,7.06
1303,300389,艾比森,11.92,1.1,0.13,30843.0,36559603.69,1.44,11.93,11.76,11.77,11.79,0.85,1.32,30.21,2.95,4399675779.0,2779521346.0,0.08,0.17,17.09,1.36
1304,688121,卓然股份,12.94,1.09,0.14,24479.0,31530347.0,1.64,12.95,12.74,12.8,12.8,0.71,1.21,-90.76,1.19,3022965199.0,2622506671.0,0.0,0.15,22.31,20.15
1305,002454,松芝股份,8.35,1.09,0.09,186486.0,155839135.23,2.78,8.49,8.26,8.26,8.26,1.37,2.97,14.07,1.33,5248656360.0,5235276554.0,-0.12,0.0,24.81,27.48
1306,688161,威高骨科,28.73,1.09,0.31,45167.0,130209144.0,3.8,29.2,28.12,28.37,28.42,1.83,1.13,55.48,2.92,11492000000.0,11492000000.0,0.42,0.21,10.03,14.69
1307,688027,国盾量子,274.42,1.09,2.96,11147.0,304514112.0,1.65,274.65,270.18,271.29,271.46,1.18,1.39,-347.52,8.77,28227115894.0,22056334615.0,0.0,0.01,16.53,-8.02
1308,688211,中科微至,33.38,1.09,0.36,5405.0,17954375.0,1.45,33.5,33.02,33.02,33.02,0.9,0.41,-41.7,1.25,4393098339.0,4393098339.0,0.06,0.03,24.0,14.12
1309,688326,经纬恒润-W,93.57,1.09,1.01,10486.0,97074891.0,2.36,93.73,91.55,93.0,92.56,0.67,1.16,-23.39,2.89,11225345875.0,8425059736.0,0.02,-0.1,20.22,11.26
1310,600439,瑞贝卡,3.7,1.09,0.04,353335.0,130018123.0,1.91,3.71,3.64,3.66,3.66,1.12,3.12,223.36,1.59,4188346128.0,4188346128.0,0.0,0.27,15.63,9.79
1311,600996,贵广网络,8.34,1.09,0.09,224095.0,187314764.0,3.27,8.49,8.22,8.26,8.25,1.85,1.8,-9.72,3.6,10398310782.0,10398310782.0,-0.12,0.12,1.34,-2.46
1312,002486,嘉麟杰,2.78,1.09,0.03,199344.0,55179751.0,2.55,2.79,2.72,2.75,2.75,1.17,2.43,60.12,2.18,2291507018.0,2280897913.0,0.0,0.36,41.12,13.47
1313,603010,万盛股份,10.22,1.09,0.11,101440.0,104620326.0,3.36,10.45,10.11,10.13,10.11,2.64,1.72,156.32,1.67,6025493220.0,6025493220.0,0.0,0.1,6.79,0.29
1314,688589,力合微,22.48,1.08,0.24,38144.0,85018016.0,2.11,22.54,22.07,22.27,22.24,1.46,2.62,64.86,3.44,3266980409.0,3266980409.0,0.0,0.22,11.56,-0.4
1315,300653,正海生物,22.43,1.08,0.24,48121.0,107915704.0,3.7,22.78,21.96,22.15,22.19,1.59,2.67,37.91,4.84,4037400000.0,4037388224.0,0.04,0.04,19.25,7.58
1316,603658,安图生物,40.3,1.08,0.43,66929.0,270838897.0,3.01,40.96,39.76,39.99,39.87,1.98,1.17,21.33,2.82,23028418150.0,23028418150.0,0.0,0.05,6.78,-4.91
1317,301337,亚华电子,29.86,1.08,0.32,15709.0,46698978.0,1.69,29.94,29.44,29.48,29.54,0.83,4.05,-130.92,2.84,3111412000.0,1159276429.0,0.03,-0.1,16.6,2.61
1318,600658,电子城,4.68,1.08,0.05,370396.0,172805483.0,4.97,4.8,4.57,4.64,4.63,1.68,3.31,-19.53,0.91,5234978011.0,5234978011.0,-0.21,-0.43,18.48,6.85
1319,688056,莱伯泰科,35.44,1.08,0.38,8641.0,30365401.0,2.28,35.53,34.73,35.06,35.06,0.89,1.28,46.81,3.03,2390515182.0,2390515182.0,0.08,-0.17,5.07,24.05
1320,603816,顾家家居,26.29,1.08,0.28,70279.0,186334532.0,3.27,26.85,26.0,26.1,26.01,1.09,0.87,10.41,2.33,21604373235.0,21351850213.0,0.0,0.11,22.79,0.34
1321,603375,盛景微,41.11,1.08,0.44,52522.0,215414829.0,3.02,41.84,40.61,41.0,40.67,0.64,8.23,248.12,2.62,4138406680.0,2622033991.0,0.02,0.05,28.47,9.95
1322,300341,麦克奥迪,16.85,1.08,0.18,127916.0,215011094.0,2.82,17.08,16.61,16.83,16.67,0.76,2.48,62.49,4.8,8718364162.0,8683271088.0,0.06,-0.06,12.26,-3.38
1323,600215,派斯林,7.56,1.07,0.08,79093.0,59465028.0,1.74,7.58,7.45,7.48,7.48,0.94,1.73,-65.73,1.77,3500245073.0,3454034573.0,0.0,0.0,-13.9,10.69
1324,300542,新晨科技,22.67,1.07,0.24,172774.0,397058957.0,4.37,23.49,22.51,22.81,22.43,1.41,7.01,-270.16,12.14,6768352910.0,5585554638.0,0.0,0.0,25.11,10.37
1325,600057,厦门象屿,7.54,1.07,0.08,132092.0,99415512.0,1.88,7.59,7.45,7.47,7.46,0.92,0.6,10.39,1.29,21160027244.0,16531526916.0,0.27,0.13,20.64,20.83
1326,603107,上海汽配,16.11,1.07,0.17,57925.0,93486899.0,2.26,16.28,15.92,15.92,15.94,1.99,2.65,29.78,2.69,5434466850.0,3514783108.0,0.06,0.0,6.13,-2.01
1327,688300,联瑞新材,50.18,1.07,0.53,26627.0,132987660.0,4.01,51.29,49.3,49.65,49.65,0.65,1.1,48.05,8.2,12116923954.0,12116923954.0,0.0,-0.12,16.92,2.1
1328,001390,古麒绒材,24.66,1.07,0.26,60008.0,147213949.4,1.56,24.71,24.33,24.33,24.4,0.97,12.25,32.36,3.32,4932000000.0,1208311567.0,-0.04,-0.04,104.14,104.14
1329,688113,联测科技,36.9,1.07,0.39,10226.0,37543991.0,3.48,37.3,36.03,36.78,36.51,1.01,1.59,27.66,2.56,2376269927.0,2376269927.0,-0.19,0.05,18.92,31.36
1330,002209,达 意 隆,16.09,1.07,0.17,224907.0,360264901.99,2.83,16.2,15.75,15.87,15.92,0.52,14.38,27.14,4.33,3202377415.0,2516536885.0,-0.19,-0.19,48.84,74.32
1331,002043,兔 宝 宝,10.37,1.07,0.11,133213.0,137770765.56,1.95,10.43,10.23,10.29,10.26,1.15,1.81,21.33,2.99,8628451032.0,7635262539.0,0.0,0.0,1.57,-10.29
1332,002170,芭田股份,10.51,1.06,0.11,297500.0,314461645.5,2.5,10.67,10.41,10.45,10.4,0.99,3.8,14.89,3.24,10164143300.0,8234797039.0,0.0,0.0,8.24,24.38
1333,300386,飞天诚信,20.07,1.06,0.21,178486.0,357274697.0,3.17,20.23,19.6,19.78,19.86,1.27,7.19,109.11,5.64,8390143080.0,4981678121.0,-0.05,-0.15,25.52,19.46
1334,002738,中矿资源,39.01,1.06,0.41,523406.0,2056704246.43,4.66,40.25,38.45,38.6,38.6,1.37,7.36,52.21,2.36,28145398122.0,27745005294.0,0.0,0.0,38.48,11.46
1335,603955,大千生态,33.49,1.06,0.35,27668.0,92640102.0,3.08,33.98,32.96,33.14,33.14,0.64,2.04,462.2,2.92,4545262800.0,4545262800.0,0.09,0.12,47.01,85.54
1336,300182,捷成股份,5.71,1.06,0.06,993972.0,565639625.14,2.3,5.74,5.61,5.65,5.65,1.18,4.4,29.0,1.83,15210444359.0,12902078076.0,-0.17,-0.17,10.44,-2.73
1337,600861,北京人力,21.02,1.06,0.22,45258.0,95022249.0,3.75,21.34,20.56,20.8,20.8,0.95,1.23,5.04,1.77,11899689332.0,7705403305.0,0.0,0.05,5.95,12.71
1338,603236,移远通信,81.02,1.06,0.85,62259.0,501434797.0,2.05,81.48,79.84,80.23,80.17,0.82,2.38,25.01,5.13,21199503127.0,21199503127.0,0.01,0.01,18.17,19.11
1339,601500,通用股份,4.76,1.06,0.05,621025.0,298381553.0,4.25,4.91,4.71,4.71,4.71,2.53,3.92,18.42,1.26,7565142899.0,7535083499.0,-0.21,0.0,1.49,-10.69
1340,301203,国泰环保,33.3,1.06,0.35,6685.0,22149369.0,2.09,33.49,32.8,33.06,32.95,0.56,1.52,25.04,1.97,2664000000.0,1459955250.0,0.12,-0.03,16.6,15.87
1341,300552,万集科技,27.94,1.05,0.29,37506.0,104900407.26,2.17,28.33,27.73,27.93,27.65,1.24,2.81,-29.05,3.2,5954939149.0,3727090554.0,-0.04,0.04,8.76,-18.66
1342,600630,龙头股份,8.64,1.05,0.09,124998.0,107550832.0,1.52,8.65,8.52,8.57,8.55,1.17,2.94,50.56,4.75,3670804198.0,3670804198.0,0.0,0.12,7.87,-8.86
1343,300598,诚迈科技,43.34,1.05,0.45,58694.0,253472024.93,1.52,43.5,42.85,42.88,42.89,1.13,2.71,-55.53,6.26,9403988655.0,9401355057.0,0.0,-0.02,5.66,-10.45
1344,002901,大博医疗,44.22,1.05,0.46,65691.0,293257139.0,5.55,45.67,43.24,43.7,43.76,1.04,2.28,44.39,6.12,18307942555.0,12758034822.0,0.02,-0.14,36.95,45.7
1345,603041,美思德,12.51,1.05,0.13,50740.0,63154453.0,1.94,12.56,12.32,12.38,12.38,0.55,2.77,47.33,1.55,2291177627.0,2291177627.0,0.0,0.0,19.94,18.35
1346,603803,瑞斯康达,8.63,1.05,0.09,102568.0,87809024.0,1.87,8.64,8.48,8.55,8.54,0.77,2.41,-47.33,2.29,3666745097.0,3666745097.0,0.12,0.0,0.0,-9.54
1347,688267,中触媒,28.25,1.04,0.29,18564.0,52311597.0,2.29,28.54,27.9,27.96,27.96,0.64,2.0,30.57,1.83,4977650000.0,2621802242.0,-0.04,-0.21,19.0,21.98
1348,002123,梦网科技,14.55,1.04,0.15,277774.0,402537245.52,1.81,14.61,14.35,14.4,14.4,1.06,3.86,784.78,6.6,11718550940.0,10476692842.0,0.07,0.07,9.15,34.6
1349,002480,新筑股份,6.81,1.04,0.07,165966.0,112162620.0,3.12,6.87,6.66,6.75,6.74,0.8,2.16,-72.52,5.23,5238038643.0,5228149338.0,0.15,0.15,32.23,31.98
1350,301287,康力源,41.72,1.04,0.43,22893.0,94849919.85,2.28,41.8,40.86,41.28,41.29,1.32,13.44,37.1,2.46,2781472400.0,710547922.0,0.05,0.12,34.8,49.48
1351,600523,贵航股份,15.49,1.04,0.16,241698.0,378425032.0,4.04,16.0,15.38,15.43,15.33,1.59,5.98,40.73,2.05,6262782347.0,6258651164.0,0.0,-0.06,35.4,31.38
1352,300025,华星创业,6.8,1.04,0.07,127661.0,86485058.0,1.63,6.81,6.7,6.74,6.73,0.9,2.96,-59.34,6.11,3459791870.0,2932650423.0,0.15,0.15,10.39,-36.74
1353,301092,争光股份,32.94,1.04,0.34,36262.0,119768701.5,3.04,33.48,32.49,32.49,32.6,1.12,5.98,45.71,2.35,4431592255.0,1999081957.0,-0.03,-0.06,28.27,42.78
1354,002687,乔治白,4.87,1.04,0.05,88220.0,42760963.3,1.87,4.89,4.8,4.83,4.82,1.12,2.13,39.66,1.66,2458276121.0,2013983562.0,-0.2,0.0,14.59,11.19
1355,301312,智立方,42.06,1.03,0.43,40187.0,167631971.14,2.47,42.16,41.13,41.78,41.63,0.67,6.64,51.18,4.31,5098626888.0,2546849212.0,0.02,-0.05,44.14,22.16
1356,688563,航材股份,59.05,1.03,0.6,34463.0,203203041.0,2.6,59.7,58.18,58.4,58.45,1.35,2.95,49.31,2.56,26572500000.0,6908200037.0,-0.07,-0.05,11.71,6.32
1357,301528,多浦乐,57.6,1.03,0.59,7148.0,40832201.0,2.58,57.98,56.51,57.0,57.01,0.68,2.24,148.27,2.38,3565440000.0,1834557466.0,-0.03,-0.1,37.87,48.3
1358,300800,力合科技,11.75,1.03,0.12,28856.0,33698336.0,2.06,11.78,11.54,11.62,11.63,0.94,1.23,59.69,1.39,2781918250.0,2753982625.0,0.0,0.17,21.13,14.41
1359,301272,英华特,38.24,1.03,0.39,8594.0,32668721.0,1.51,38.28,37.71,37.8,37.85,0.84,2.74,-277.19,2.26,2237127952.0,1198001840.0,0.21,-0.08,11.62,12.77
1360,000488,ST晨鸣,1.97,1.03,0.02,420583.0,83025721.54,2.05,1.99,1.95,1.96,1.95,1.79,2.51,-1.0,0.75,5794668714.0,3301374324.0,0.0,0.0,12.57,-35.41
1361,002101,广东鸿图,12.78,1.03,0.13,113337.0,144601520.0,2.92,12.95,12.58,12.66,12.65,1.42,1.71,47.04,1.11,8490728334.0,8462880203.0,0.0,0.08,11.42,9.51
1362,603238,诺邦股份,17.68,1.03,0.18,50415.0,89175813.0,4.63,18.14,17.33,17.5,17.5,2.34,2.84,25.78,2.28,3138359120.0,3138359120.0,0.23,-0.06,24.86,39.65
1363,688653,康希通信,12.81,1.03,0.13,99308.0,127094174.0,2.13,12.95,12.68,12.76,12.68,1.21,3.2,-45.01,3.75,5437588800.0,3977689362.0,0.08,0.0,14.48,0.87
1364,603408,建霖家居,11.8,1.03,0.12,20731.0,24429599.0,1.46,11.85,11.68,11.68,11.68,0.84,0.46,10.7,1.66,5281361400.0,5281361400.0,0.17,0.0,13.35,-1.91
1365,300623,捷捷微电,30.54,1.03,0.31,173996.0,527351799.9,2.08,30.6,29.97,30.37,30.23,1.32,2.4,56.84,4.38,25411720726.0,22173587676.0,-0.03,-0.03,7.12,-10.2
1366,002715,登云股份,18.89,1.02,0.19,67302.0,127581685.5,3.48,19.3,18.65,18.97,18.7,1.2,4.88,2117.07,5.49,2606820000.0,2606820000.0,0.16,0.16,28.24,27.46
1367,002512,达华智能,4.95,1.02,0.05,324340.0,159838963.0,2.24,4.97,4.86,4.9,4.9,1.17,3.14,-36.72,12.18,5678117933.0,5113957281.0,0.0,0.0,22.83,4.43
1368,603819,神力股份,14.83,1.02,0.15,61241.0,90339083.0,3.41,14.96,14.46,14.7,14.68,1.36,2.81,1762.13,4.11,3228938673.0,3228938673.0,0.0,-0.07,-8.06,20.57
1369,002268,电科网安,17.82,1.02,0.18,138446.0,245526721.59,1.59,17.84,17.56,17.64,17.64,1.04,1.64,-27.97,2.76,15069964193.0,15065560961.0,0.0,-0.06,21.47,10.07
1370,603190,亚通精工,23.81,1.02,0.24,29996.0,71407569.0,3.01,24.18,23.47,23.55,23.57,1.4,7.4,20.13,1.35,2857200000.0,964768819.0,0.04,0.08,20.07,7.16
1371,688561,奇安信-U,34.73,1.02,0.35,55738.0,192859418.0,2.15,34.94,34.2,34.39,34.38,1.11,0.81,-14.24,2.85,23796036653.0,23796036653.0,-0.12,-0.03,14.62,29.44
1372,002842,翔鹭钨业,9.95,1.02,0.1,395410.0,391177261.79,4.97,10.17,9.68,9.78,9.85,1.0,14.73,98.02,3.14,3255365599.0,2671201965.0,0.1,0.1,51.91,60.23
1373,000153,丰原药业,6.92,1.02,0.07,331367.0,231366587.0,4.67,7.12,6.8,6.85,6.85,1.92,7.32,21.15,1.59,3216234156.0,3134370556.0,0.14,0.0,24.68,14.76
1374,603267,鸿远电子,52.5,1.02,0.53,39296.0,205282277.0,1.73,52.7,51.8,52.03,51.97,0.73,1.7,50.38,2.85,12131746830.0,12131746830.0,-0.04,0.23,-1.09,45.59
1375,300077,国民技术,25.8,1.02,0.26,388624.0,995421382.18,2.35,25.9,25.3,25.54,25.54,1.41,6.85,-175.95,15.54,15044668860.0,14629371420.0,0.04,0.08,4.96,8.22
1376,605058,澳弘电子,27.89,1.01,0.28,27792.0,77093988.0,1.59,27.96,27.52,27.69,27.61,0.58,1.94,27.21,2.39,3986148966.0,3986148966.0,0.0,-0.04,31.06,45.03
1377,301123,奕东电子,24.01,1.01,0.24,47632.0,113956436.96,1.72,24.09,23.68,23.68,23.77,0.75,5.17,-270.93,1.97,5608736000.0,2212492760.0,0.0,0.04,34.28,17.41
1378,002047,*ST宝鹰,2.01,1.01,0.02,119670.0,24301288.0,2.01,2.05,2.01,2.03,1.99,1.07,0.79,-47.03,-142.59,3047659873.0,3047505141.0,0.0,0.0,9.24,-35.16
1379,603881,数据港,27.0,1.01,0.27,327528.0,880697886.0,1.98,27.18,26.65,26.8,26.73,1.08,4.56,110.07,5.98,19396178973.0,19396178973.0,0.04,0.04,5.06,43.31
1380,600266,城建发展,4.98,1.01,0.05,521697.0,259906459.0,2.03,5.01,4.91,4.94,4.93,0.94,2.51,59.86,0.55,10337202665.0,10337202665.0,0.0,0.0,9.45,-2.35
1381,600097,开创国际,11.01,1.01,0.11,58602.0,64298498.0,1.28,11.04,10.9,10.9,10.9,0.84,2.43,51.33,1.18,2652711515.0,2652711515.0,0.18,0.27,19.16,9.44
1382,688391,钜泉科技,30.9,1.01,0.31,14333.0,44086002.0,1.41,30.96,30.53,30.59,30.59,1.45,2.5,99.52,1.88,3557801898.0,1770793222.0,-0.06,-0.06,15.3,1.81
1383,300567,精测电子,61.08,1.01,0.61,69326.0,418207861.51,2.46,61.08,59.59,60.45,60.47,1.5,3.43,113.62,4.81,17086725040.0,12349376792.0,0.03,0.11,-0.21,-5.01
1384,301059,金三江,12.05,1.01,0.12,22935.0,27538764.6,1.26,12.05,11.9,11.94,11.93,0.88,1.11,45.14,4.9,2785405700.0,2491181163.0,0.0,0.17,19.07,-0.66
1385,688247,宣泰医药,11.96,1.01,0.12,120189.0,145222648.0,5.41,12.34,11.7,11.85,11.84,1.15,8.44,66.16,4.25,5421946400.0,1702166336.0,0.0,0.17,19.6,19.36
1386,301157,华塑科技,48.16,1.01,0.48,8949.0,42739181.0,2.12,48.29,47.28,47.68,47.68,0.83,4.33,93.2,2.67,2889600000.0,994988249.0,-0.02,-0.04,11.74,7.5
1387,601858,中国科传,20.13,1.0,0.2,73040.0,146953766.0,1.4,20.25,19.97,20.08,19.93,1.63,0.92,114.44,3.06,15912765000.0,15912765000.0,-0.05,0.15,11.59,0.1
1388,688146,中船特气,30.39,1.0,0.3,45317.0,137071932.0,1.89,30.59,30.02,30.18,30.09,1.12,3.13,46.41,2.92,16088823538.0,4405663888.0,0.0,0.2,11.2,5.26
1389,601566,九牧王,9.08,1.0,0.09,46522.0,42171308.0,1.67,9.15,9.0,9.05,8.99,0.89,0.81,6.8,1.32,5217705322.0,5217705322.0,0.11,0.11,5.34,11.96
1390,002231,*ST奥维,3.03,1.0,0.03,77439.0,23523643.0,3.0,3.09,3.0,3.0,3.0,0.93,2.63,-41.45,3.99,1050955552.0,893300864.0,-0.33,0.0,-4.72,-45.31
1391,002949,华阳国际,14.13,1.0,0.14,36498.0,51365115.82,3.0,14.29,13.87,14.01,13.99,0.92,2.4,279.73,1.92,2770083959.0,2146080904.0,0.0,0.07,11.88,-19.12
1392,001209,洪兴股份,18.16,1.0,0.18,20412.0,36919620.0,2.0,18.24,17.88,17.96,17.98,1.36,2.12,28.92,1.85,2388452595.0,1745078590.0,0.0,0.0,3.06,7.77
1393,002650,ST加加,6.05,1.0,0.06,71513.0,43303455.0,2.5,6.14,5.99,5.99,5.99,0.99,0.62,115.56,3.69,6969601210.0,6969374335.0,0.0,0.0,13.3,27.91
